id,name,artist,album,duration,uri
"0G1TcY4rQqcFv0CESIMrn4","ما أجمل الحياة","Rachid Aseyakhe","بالعربي 1","?",""
"7D6eIQoh51AkAPfhhp3fYW","Home","Daughter","The Wild Youth EP","?",""
"2LqFmJVxAmjs2AngsZP5B8","Morning '87","Erd1, Threeeside","Morning '87","?",""
"3PnMkNdShK5RBQmLGHL5Qv","Clutch","STRLGHT","Mass Hysteria","?",""
"67CXgSwER3AaTU67HhxJCO","Warriors","Asketa & Natan Chaim, M.I.M.E, Requenze","Warriors","?",""
"5HbKNT3keqFwtFNqhzMV9J","Shiver","False Noise","Shiver","?",""
"6VHBZt8T7ZdlUt3MkOZqPy","Guitarmass","Infected Mushroom","Head of NASA and the 2 Amish Boys","?",""
"4fNbS43X6yt4iWxLgRqwKa","Gdzie jest biały węgorz ? (Zejście)","Cypis","Narkotyki są nielegalne","?",""
"2XGt9OgW0zu2X55NXnmjTa","Dreams","Rogue, Laura Brehm","Dreams","?",""
"5lyyezhTRF3zT5aIzBEDo4","Badlands","Rogue","Badlands","?",""
"5NmENli4oodYuWrI0vSGK4","Why We Lose","Cartoon, Coleman Trapp","Why We Lose","?",""
"5v7EnEkhyvdVyDvIVmuzeW","Roam With You - Club Mix","Grabbitz","Roam With You (Club Mix)","?",""
"5IaCABCJsT7PtekYLAHOw7","In The Night","MUZZ, Sullivan King","The Cascade","?",""
"6sJkY9cMocy3VaekjHFLLx","Expensive Taste","WTCHOUT, RYVN, FETH","Expensive Taste","?",""
"0X20jaV1MSfZxdHVAMVc6W","Ink Pink","Hollowness Ubiquity","Ink Pink","?",""
"485gyCREYTCihid9TaR8kP","Echo","Desmeon","Echo","?",""
"6WqrGbkeXPT7Lqz8DNywoQ","Dry Blood","Highlnd, Alex Venegas","Dry Blood","?",""
"6eSHsIV2gD7XXlSAkRrRip","No Time to Die","ThatBehavior, Lunis","No Time to Die","?",""
"1zyHhvcgTBmBVO5eGpXiaZ","Take You Down","Shyloom, FJØRA","Take You Down","?",""
"0HBrtXJohbIW4IhPZ50GmH","The Bidding","Tally Hall","Marvin's Marvelous Mechanical Museum","?",""
"6yUiLWHBV54iOS0st39EyZ","Swamp Thing","Pegboard Nerds","Swamp Thing","?",""
"1zi7xx7UVEFkmKfv06H8x0","One Dance","Drake, Wizkid, Kyla","Views","?",""
"3pqfx1XOcuFZDeKOwfOky7","Cloud 9","Tobu, Itro","Cloud 9","?",""
"6Y9JFYyGCcD34RJ7gTMcQM","NIGHT OWL","Psymun, Chester Watson","Tape","?",""
"2HCgcgN4PA0xr2ZqtsBpPb","On Our Knees (feat. R.O)","Konoba, RUGI","Smoke & Mirrors","?",""
"1rvUF7tC0DmcxZmjcHjill","Drop Top","Great Dane","Drop Top","?",""
"2Ad56krxfaqxaQPAfj2Wbs","Karoshi","Jimmy the Human","Karoshi","?",""
"0SDBe0FK81ocWdJXXz7Zg6","First To Last","Danger Incorporated","First To Last","?",""
"5kcUyhsIoVnkxTV29E8s0b","NO SUCH THING","K1D","LONELY HOUR(S)","?",""
"7tnhvZeaJGrbKOrIry2Si6","On the Road","Syd","Always Never Home","?",""
"6YzCRaCp5CQiHzthyupeBF","OMG WOW","Paris Paige","OMG WOW","?",""
"79bj6j7yTkU13sFA1yNjzV","Mine All Day","pewdiepie, Party in Backyard","Mine All Day","?",""
"0hMUwkN51sz24UYQK0UijB","One Winged Angel","RichaadEB, Cristina Vee, Caleb Hyles","One Winged Angel","?",""
"3nH3Gtm9GQVfiaYDr4AXji","Everybody Gets High","MISSIO","Loner","?",""
"56tv5hIEQQmUs8L85er1tl","Cinema","Arcando, Oddcube, Chris Jobe","Cinema","?",""
"58qSm6P5MaLDiqUoSqCMr3","Hostage","Besomorph, RIELL","Hostage","?",""
"2cGYpPNtn60ceiB7ddfEpw","Army","Besomorph, Arcando, Neoni","Army","?",""
"1DHPoTIxZE4xbvgJVD8zeL","Odds Are","The FifthGuys, Thatsimo, RIELL","Odds Are","?",""
"0E1RL6rKe18aUq70B2fgXs","Till It's Over","Tristam","Till It's Over","?",""
"5IQ4qT8K20kjLADO8qAImk","End Of The World","Arcando, ThatBehavior, Neoni","End Of The World","?",""
"35zMHLsN7awTR3wEpdtXC3","Habits (Stay High)","Arcando, Nito-Onna","Habits (Stay High)","?",""
"1kvIt9sn2osdIXNBoT5Duv","Oh My God","RIELL, Alex Byrne","Oh My God","?",""
"2aztnPrXwNv3efq0asnLjH","After All","Coopex, RIELL","After All","?",""
"0iSvVH2iyIBQD9GIdlZsif","Don't Fight Me","BAUWZ","Don't Fight Me","?",""
"3aiGshuqYhdBBBhHqRf6jn","Spider Dance","Toby Fox","UNDERTALE Soundtrack","?",""
"13WrQpPeut2MTy6jbRwc2Y","Hit The Road Jack","2WEI, Jon, Lady Bri","Hit The Road Jack","?",""
"7hjyCNZGwLl24ChXEEOexk","Trust In Me","Direct, Mr FijiWiji, Holly Drummond","Trust In Me","?",""
"6L15tAYXnwLc5pJF27V8rd","Battlecry","Mazare, Philip Strand","Battlecry","?",""
"24hPnL2Yr82INEk0YUWCJr","Kismet","WHOKILLEDXIX","Kismet","?",""
"0alcoj5J6e6q1Yi3M0hLyc","Internet Boy","Dion Timmer, Micah Martin","Monstercat Instinct Vol. 3","?",""
"27NHRT8sIeSjGsqG8eqwmv","We Are The Lights","Varien, Mr FijiWiji","We Are the Lights","?",""
"5Oxx2ro8QfsTFWrKXSLbvA","Take That (Bonus Track)","RIOT","Dogma Resistance","?",""
"3LtneQPDsVu9sPOrrytH1a","Silhouette","Bad Computer, Skyelle","Silhouette","?",""
"2YiM47FxYboCbE3BL5wHyj","Cynical","Mr FijiWiji, CoMa","Cynical","?",""
"0X0pNwpJKRaFaUNMpJ1E0R","My Love","Koven","My Love","?",""
"7izN739cE8dVF3VhrvpmWB","Jack the Ripper","Cepheid","Jack the Ripper","?",""
"2rUHJ1o9qj44fR0vTugDAx","Minecraft Pigstep - Remix","FlyxTheKid","Minecraft Pigstep (Remix)","?",""
"7GBP9vqKB9o9wcQrkblICD","One​-​Winged Angel (Final Fantasy VII)","Nobuo Uematsu","Distant Worlds: Music from Final Fantasy","?",""
"4vLBnQtece15fFhqWxZvJP","Your New Boyfriend","Wilbur Soot","Your New Boyfriend","?",""
"2MF7OrUuckMiRGaD0P3zM3","Synthesia","Dakooters","Synthesia","?",""
"27UHPJ1r0Pn1DObxlbsxeD","Early Morning Nut, Pt. 2","Yung Spinach","Coochie and Gucci","?",""
"4KngD1u3ZApVt4os3LxhEF","Turn The Lights Off","EQRIC, VADDS, Lonnel","Turn The Lights Off","?",""
"3mnSawKqEsmgRD9HjHXrrl","Shadows","Aero Chord, Nevve","Shadows","?",""
"3850dYVgOFIXJh5U4BFEWH","Hung Up","Madonna","Confessions on a Dance Floor","?",""
"3qdRwIwWa5nVZnNp43uYrx","White Tee","CORPSE","White Tee","?",""
"2ukMO1uZnSsfwWlVAMxxxA","Your Reality","Cristina Vee","Your Reality","?",""
"06L7KMqnhFTxmnHfZruHDG","Good Meme","Flyingkitty, Party in Backyard, Moist Cr1tikal","Good Meme","?",""
"1gOVlit7zHwuKv8HVta06I","It's Been So Long","The Living Tombstone","It's Been So Long","?",""
"2JV5OBqTMW1F6PYOGZJatP","DRUM GO DUM","K/DA, Wolftyla, Bekuh Boom, Aluna, League of Legends","ALL OUT","?",""
"4vo5q3Skro7SJMehr69B5q","Night of Nights","RichaadEB","Night of Nights","?",""
"3jevgr3fYdv9wYO3IDJq2a","Awaken","League of Legends, Valerie Broussard, Ray Chen","Awaken","?",""
"6oS7FOLxim3x3RzFD1GTE1","never growing up","updog","balloon boy","?",""
"4kNKL8kCCV3vt9U2k28Lyx","Finale","Toby Fox","UNDERTALE Soundtrack","?",""
"0Ww4xWSspmcAO6N8zzaR3d","Exit This Earth's Atomosphere","Camellia","PLANET / /SHAPER","?",""
"4Cf79mYekC12YWNw13Va8r","Bad Apple!!","RichaadEB, Cristina Vee","Bullet Hell","?",""
"611nlMA40SKg9gQ4pTVXT3","Discord","The Living Tombstone, Eurobeat Brony","Discord","?",""
"6tMdpUXfT70TD6Eh3XfB1p","My Ordinary Life","The Living Tombstone","My Ordinary Life","?",""
